"probe_id","symbol"
"7001_at","PRDX2"
"7003_at_AB_23:33","TEAD1"
"7003_at_AB_1:22","TEAD1"
"7004_at","TEAD4"
"7005_at","TEAD3"
"7006_at","TEC"
"7007_at","TECTA"
"7008_at","TEF"
"7009_at_AB_1:15","TMBIM6"
"7009_at_AB_16:37","TMBIM6"
"7010_at","TEK"
"7011_at","TEP1"
"7013_at","TERF1"
"7014_at","TERF2"
"7015_at","TERT"
"7016_at","TESK1"
"7018_at_AB_12:32","TF"
"7018_at_AB_1:11","TF"
"7019_at","TFAM"
"7020_at_AB_1:27","TFAP2A"
"7020_at_AB_28:49","TFAP2A"
"7021_at","TFAP2B"
"7022_at","TFAP2C"
"7023_at","TFAP4"
"7024_at","TFCP2"
"7025_at","NR2F1"
"7026_at","NR2F2"
"7027_at_AB_11:17","TFDP1"
"7027_at_AB_1:10;18:21","TFDP1"
"7029_at","TFDP2"
"7030_at","TFE3"
"7031_at","TFF1"
"7032_at","TFF2"
"7033_at","TFF3"
"7035_at","TFPI"
"7036_at","TFR2"
"7037_at","TFRC"
"7038_at","TG"
"7039_at","TGFA"
"7040_at","TGFB1"
"7041_at","TGFB1I1"
"7042_at","TGFB2"
"7043_at","TGFB3"
"7044_at","LEFTY2"
"7045_at","TGFBI"
"7046_at","TGFBR1"
"7047_at","TGM4"
"7048_at","TGFBR2"
"7049_at_AB_12:32","TGFBR3"
"7049_at_AB_1:11","TGFBR3"
"7050_at","TGIF1"
"7051_at","TGM1"
"7052_at","TGM2"
"7053_at","TGM3"
"7054_at","TH"
"7056_at","THBD"
"7057_at_AB_9:18","THBS1"
"7057_at_AB_1:8;19:49","THBS1"
"7058_at","THBS2"
"7059_at","THBS3"
"7060_at","THBS4"
"7062_at","TCHH"
"7064_at","THOP1"
"7066_at","THPO"
"7067_at","THRA"
"7068_at_AB_14:57","THRB"
"7068_at_AB_1:13","THRB"
"7068_at_AB_58:68","THRB"
"7069_at","THRSP"
"7070_at_AB_11:21","THY1"
"7070_at_AB_1:10","THY1"
"7071_at","KLF10"
"7072_at_AB_50:60","TIA1"
"7072_at_AB_1:49","TIA1"
"7073_at_AB_1:47","TIAL1"
"7073_at_AB_48:69","TIAL1"
"7074_at","TIAM1"
"7075_at","TIE1"
"7076_at_AB_1:12;22:24","TIMP1"
"7076_at_AB_13:20","TIMP1"
"7077_at_AB_12:22","TIMP2"
"7077_at_AB_1:11","TIMP2"
"7078_at","TIMP3"
"7079_at","TIMP4"
"7080_at","NKX2-1"
"7082_at_AB_1:9","TJP1"
"7082_at_AB_10:20","TJP1"
"7083_at","TK1"
"7084_at","TK2"
"7086_at_AB_15:25","TKT"
"7086_at_AB_1:14","TKT"
"7087_at","ICAM5"
"7088_at","TLE1"
"7089_at","TLE2"
"7090_at","TLE3"
"7091_at_AB_12:21","TLE4"
"7091_at_AB_1:11;22:30","TLE4"
"7092_at","TLL1"
"7093_at","TLL2"
"7094_at","TLN1"
"7095_at","SEC62"
"7096_at","TLR1"
"7097_at","TLR2"
"7098_at","TLR3"
"7099_at","TLR4"
"7100_at","TLR5"
"7101_at","NR2E1"
"7102_at_AB_20:30","TSPAN7"
"7102_at_AB_1:19","TSPAN7"
"7103_at","TSPAN8"
"7104_at","TM4SF4"
"7105_at_AB_18:67","TSPAN6"
"7105_at_AB_1:17","TSPAN6"
"7106_at","TSPAN4"
"7107_at","GPR137B"
"7108_at","TM7SF2"
"7110_at","TMF1"
"7111_at","TMOD1"
"7112_at","TMPO"
"7113_at","TMPRSS2"
"7122_at","CLDN5"
"7123_at","CLEC3B"
"7124_at","TNF"
"7125_at","TNNC2"
"7126_at","TNFAIP1"
"7127_at_AB_29:39","TNFAIP2"
"7127_at_AB_1:28","TNFAIP2"
"7127_at_AB_40:50","TNFAIP2"
"7128_at","TNFAIP3"
"7130_at","TNFAIP6"
"7132_at","TNFRSF1A"
"7133_at","TNFRSF1B"
"7134_at","TNNC1"
"7135_at","TNNI1"
"7136_at","TNNI2"
"7137_at","TNNI3"
"7138_at","TNNT1"
"7139_at","TNNT2"
"7140_at","TNNT3"
"7141_at","TNP1"
"7142_at","TNP2"
"7143_at","TNR"
"7145_at_AB_34:47","TNS1"
"7145_at_AB_1:33","TNS1"
"7150_at","TOP1"
"7153_at_AB_3:8","TOP2A"
"7153_at_AB_1:2;9:31","TOP2A"
"7155_at","TOP2B"
"7156_at","TOP3A"
"7157_at","TP53"
"7158_at","TP53BP1"
"7159_at","TP53BP2"
"7161_at","TP73"
"7162_at","TPBG"
"7163_at_AB_21:45","TPD52"
"7163_at_AB_1:20","TPD52"
"7163_at_AB_46:67","TPD52"
"7164_at","TPD52L1"
"7165_at","TPD52L2"
"7166_at","TPH1"
"7167_at","TPI1"
"7168_at_AB_42:52","TPM1"
"7168_at_AB_7:41","TPM1"
"7168_at_AB_1:6","TPM1"
"7168_at_AB_53:67","TPM1"
"7169_at_AB_5:15","TPM2"
"7169_at_AB_1:4;16:22","TPM2"
"7170_at","TPM3"
"7171_at","TPM4"
"7172_at","TPMT"
"7173_at","TPO"
"7174_at","TPP2"
"7175_at_AB_1:17","TPR"
"7175_at_AB_18:50","TPR"
"7177_at","TPSAB1"
"7179_at","TPTE"
"7180_at","CRISP2"
"7181_at","NR2C1"
"7182_at_AB_11:21","NR2C2"
"7182_at_AB_1:10","NR2C2"
"7184_at","HSP90B1"
"7185_at","TRAF1"
"7186_at","TRAF2"
"7187_at","TRAF3"
"7188_at","TRAF5"
"7189_at","TRAF6"
"7190_at","HSP90B2P"
"7200_at","TRH"
"7201_at","TRHR"
"7203_at","CCT3"
"7204_at_AB_20:50","TRIO"
"7204_at_AB_1:19","TRIO"
"7205_at","TRIP6"
"7216_at","TRO"
"7220_at","TRPC1"
"7222_at","TRPC3"
"7223_at","TRPC4"
"7224_at","TRPC5"
"7225_at","TRPC6"
"7226_at","TRPM2"
"7227_at_AB_23:55","TRPS1"
"7227_at_AB_1:22","TRPS1"
"7247_at_AB_15:33","TSN"
"7247_at_AB_1:14","TSN"
"7248_at","TSC1"
"7249_at","TSC2"
"7251_at_AB_12:21","TSG101"
"7251_at_AB_1:11","TSG101"
"7252_at","TSHB"
"7253_at","TSHR"
"7257_at","TSNAX"
"7259_at","TSPYL1"
"7260_at","EIPR1"
"7262_at","PHLDA2"
"7263_at","TST"
"7264_at","GFUS"
"7265_at","TTC1"
"7266_at","DNAJC7"
"7267_at","TTC3"
"7270_at","TTF1"
"7272_at","TTK"
"7273_at","TTN"
"7274_at","TTPA"
"7275_at","TUB"
"7276_at","TTR"
"7277_at","TUBA4A"
"7278_at","TUBA3C"
"7280_at","TUBB2A"
"7283_at","TUBG1"
"7284_at","TUFM"
"7286_at","TUFT1"
"7287_at","TULP1"
"7288_at","TULP2"
"7289_at_AB_1:10;14:35","TULP3"
"7289_at_AB_11:13;36:58","TULP3"
"7290_at","HIRA"
"7291_at","TWIST1"
"7292_at","TNFSF4"
"7293_at","TNFRSF4"
"7294_at","TXK"
"7295_at","TXN"
"7296_at_AB_17:25","TXNRD1"
"7296_at_AB_1:16","TXNRD1"
"7297_at","TYK2"
"7298_at","TYMS"
"7299_at","TYR"
"7301_at","TYRO3"
"7305_at","TYROBP"
"7306_at_AB_12:22","TYRP1"
"7306_at_AB_1:11","TYRP1"
"7311_at","UBA52"
"7314_at","UBB"
"7316_at","UBC"
"7317_at","UBA1"
"7318_at","UBA7"
"7319_at_AB_21:31","UBE2A"
"7319_at_AB_1:20","UBE2A"
"7320_at","UBE2B"
"7321_at_AB_12:22","UBE2D1"
"7321_at_AB_1:11","UBE2D1"
"7322_at","UBE2D2"
"7323_at","UBE2D3"
"7324_at","UBE2E1"
"7325_at","UBE2E2"
"7326_at_AB_11:21","UBE2G1"
"7326_at_AB_1:10","UBE2G1"
"7327_at","UBE2G2"
"7328_at","UBE2H"
"7329_at_AB_4:64","UBE2I"
"7329_at_AB_1:3;65:73","UBE2I"
"7332_at","UBE2L3"
"7334_at","UBE2N"
"7335_at","UBE2V1"
"7336_at","UBE2V2"
"7337_at","UBE3A"
"7341_at","SUMO1"
"7342_at","UBP1"
"7343_at","UBTF"
"7345_at","UCHL1"
"7347_at","UCHL3"
"7348_at","UPK1B"
"7349_at","UCN"
"7350_at","UCP1"
"7351_at_AB_18:29","UCP2"
"7351_at_AB_1:17","UCP2"
"7352_at","UCP3"
"7353_at","UFD1"
"7355_at","SLC35A2"
"7356_at","SCGB1A1"
"7357_at","UGCG"
"7358_at","UGDH"
"7360_at","UGP2"
"7363_at","UGT2B4"
"7364_at","UGT2B7"
"7365_at","UGT2B10"
"7366_at","UGT2B15"
"7367_at","UGT2B17"
"7368_at","UGT8"
"7369_at","UMOD"
"7371_at_AB_1:9","UCK2"
"7371_at_AB_10:18","UCK2"
"7372_at","UMPS"
"7373_at_AB_12:28","COL14A1"
"7373_at_AB_1:11","COL14A1"
"7374_at","UNG"
"7375_at","USP4"
"7376_at","NR1H2"
"7378_at_AB_9:15","UPP1"
"7378_at_AB_1:8;16:25","UPP1"
"7379_at","UPK2"
"7380_at","UPK3A"
"7381_at","UQCRB"
"7384_at","UQCRC1"
"7385_at","UQCRC2"
"7388_at","UQCRH"
"7389_at","UROD"
"7390_at","UROS"
"7391_at","USF1"
"7392_at_AB_1:29","USF2"
"7392_at_AB_30:47","USF2"
"7398_at_AB_1:8","USP1"
"7398_at_AB_9:19","USP1"
"7399_at","USH2A"
"7401_at","CLRN1"
"7402_at_AB_6:21","UTRN"
"7402_at_AB_1:5","UTRN"
"7403_at","KDM6A"
"7404_at","UTY"
"7405_at","UVRAG"
"7407_at","VARS1"
"7408_at","VASP"
"7409_at","VAV1"
"7410_at","VAV2"
"7411_at_AB_1:11","VBP1"
"7411_at_AB_12:20","VBP1"
"7412_at","VCAM1"
"7414_at_AB_1:15","VCL"
"7414_at_AB_16:31","VCL"
"7415_at","VCP"
"7419_at","VDAC3"
"7421_at","VDR"
"7422_at_AB_1:10","VEGFA"
"7422_at_AB_38:74","VEGFA"
"7422_at_AB_11:37","VEGFA"
"7423_at","VEGFB"
"7424_at","VEGFC"
"7425_at","VGF"
"7428_at","VHL"
"7429_at","VIL1"
"7430_at_AB_1:13","EZR"
"7430_at_AB_14:44","EZR"
"7431_at","VIM"
"7432_at","VIP"
"7433_at_AB_1:23","VIPR1"
"7433_at_AB_24:34","VIPR1"
"7434_at","VIPR2"
"7436_at","VLDLR"
"7439_at","BEST1"
"7441_at","VPREB1"
"7442_at","TRPV1"
"7443_at","VRK1"
"7444_at","VRK2"
"7447_at","VSNL1"
"7448_at","VTN"
"7450_at_AB_1:25;37:46","VWF"
"7450_at_AB_26:36","VWF"
"7453_at","WARS1"
"7454_at","WAS"
"7455_at","ZAN"
"7456_at","WIPF1"
"7458_at","EIF4H"
"7461_at","CLIP2"
"7462_at_AB_1:23","LAT2"
"7462_at_AB_24:36","LAT2"
"7464_at","CORO2A"
"7465_at","WEE1"
"7466_at","WFS1"
"7468_at_AB_23:33;76:113","NSD2"
"7468_at_AB_1:22;34:75","NSD2"
"7469_at","NELFA"
"7471_at","WNT1"
"7472_at","WNT2"
"7473_at","WNT3"
"7474_at","WNT5A"
"7475_at","WNT6"
"7476_at","WNT7A"
"7477_at","WNT7B"
"7478_at","WNT8A"
"7479_at","WNT8B"
"7480_at","WNT10B"
"7481_at","WNT11"
"7482_at","WNT2B"
"7483_at","WNT9A"
"7484_at","WNT9B"
"7485_at","GET1"
"7486_at","WRN"
"7490_at","WT1"
"7494_at","XBP1"
"7498_at","XDH"
"7499_at","XG"
"7503_at","XIST"
"7504_at","XK"
"7507_at","XPA"
"7508_at","XPC"
"7511_at","XPNPEP1"
"7512_at","XPNPEP2"
"7514_at","XPO1"
"7515_at","XRCC1"
"7516_at","XRCC2"
"7517_at","XRCC3"
"7518_at","XRCC4"
"7520_at","XRCC5"
"7525_at","YES1"
"7528_at","YY1"
"7529_at","YWHAB"
"7531_at","YWHAE"
"7532_at","YWHAG"
"7533_at","YWHAH"
"7534_at","YWHAZ"
"7535_at_AB_1:9","ZAP70"
"7535_at_AB_10:20","ZAP70"
"7536_at","SF1"
"7538_at","ZFP36"
"7539_at","ZFP37"
"7541_at","ZBTB14"
"7542_at","ZFPL1"
"7543_at","ZFX"
"7544_at","ZFY"
"7545_at","ZIC1"
"7546_at","ZIC2"
"7547_at","ZIC3"
"7549_at","ZNF2"
"7551_at","ZNF3"
"7552_at","ZNF711"
"7553_at","ZNF7"
"7554_at","ZNF8"
"7555_at_AB_20:47","CNBP"
"7555_at_AB_1:19","CNBP"
"7556_at","ZNF10"
"7559_at_AB_1:31","ZNF12"
"7559_at_AB_32:42","ZNF12"
"7561_at","ZNF14"
"7562_at","ZNF708"
"7564_at","ZNF16"
"7565_at","ZNF17"
"7566_at","ZNF18"
"7567_at","ZNF19"
"7569_at","ZNF182"
"7570_at","ZNF22"
"7571_at","ZNF23"
"7572_at","ZNF24"
"7574_at","ZNF26"
"7576_at","ZNF28"
"7579_at","ZSCAN20"
"7580_at","ZNF32"
"7581_at_AB_1:22","ZNF33A"
"7581_at_AB_23:45","ZNF33A"
"7582_at","ZNF33B"
"7584_at","ZNF35"
"7586_at_AB_1:22","ZKSCAN1"
"7586_at_AB_23:53","ZKSCAN1"
"7587_at","ZNF37A"
"7589_at","ZSCAN21"
"7592_at","ZNF41"
"7593_at","MZF1"
"7594_at","ZNF43"
"7596_at","ZNF45"
"7597_at","ZBTB25"
"7620_at","ZNF69"
"7621_at","ZNF70"
"7625_at","ZNF74"
"7626_at","ZNF75D"
"7627_at","ZNF75A"
"7629_at","ZNF76"
"7633_at","ZNF79"
"7634_at","ZNF80"
"7637_at_AB_1:10","ZNF84"
"7637_at_AB_11:21","ZNF84"
"7639_at","ZNF85"
"7643_at","ZNF90"
"7644_at_AB_1:10","ZNF91"
"7644_at_AB_11:20","ZNF91"
"7652_at","ZNF99"
"7673_at","ZNF222"
"7675_at","ZNF121"
"7678_at","ZNF124"
"7681_at","MKRN3"
"7690_at","ZNF131"
"7691_at","ZNF132"
"7692_at","ZNF133"
"7693_at","ZNF134"
"7694_at","ZNF135"
"7695_at","ZNF136"
"7697_at","ZNF138"
"7699_at","ZNF140"
"7700_at","ZNF141"
"7701_at","ZNF142"
"7702_at","ZNF143"
"7703_at","PCGF2"
"7704_at","ZBTB16"
"7705_at","ZNF146"
"7706_at_AB_1:11","TRIM25"
"7706_at_AB_12:22","TRIM25"
"7707_at_AB_31:96","ZNF148"
"7707_at_AB_1:30","ZNF148"
"7709_at","ZBTB17"
"7710_at","ZNF154"
"7711_at","ZNF155"
"7712_at","ZNF157"
"7716_at","VEZF1"
"7718_at","ZNF165"
"7726_at","TRIM26"
"7727_at","ZNF174"
"7728_at","ZNF175"
"7732_at","RNF112"
"7733_at","ZNF180"
"7737_at","RNF113A"
"7738_at","ZNF184"
"7739_at","ZNF185"
"7741_at","ZSCAN26"
"7743_at_AB_1:15","ZNF189"
"7743_at_AB_16:25","ZNF189"
"7745_at","ZKSCAN8"
"7746_at","ZSCAN9"
"7748_at","ZNF195"
"7750_at","ZMYM2"
"7752_at","ZNF200"
"7753_at","ZNF202"
"7754_at","ZNF204P"
"7755_at","ZNF205"
"7756_at","ZNF207"
"7757_at","ZNF208"
"7760_at","ZNF213"
"7761_at","ZNF214"
"7762_at","ZNF215"
"7763_at_AB_1:48","ZFAND5"
"7763_at_AB_49:63","ZFAND5"
"7764_at","ZNF217"
"7766_at","ZNF223"
"7767_at","ZNF224"
"7768_at","ZNF225"
"7769_at_AB_1:15","ZNF226"
"7769_at_AB_16:26","ZNF226"
"7770_at","ZNF227"
"7771_at","ZNF112"
"7772_at","ZNF229"
"7773_at","ZNF230"
"7775_at","ZNF232"
"7776_at","ZNF236"
"7779_at","SLC30A1"
"7780_at","SLC30A2"
"7781_at","SLC30A3"
"7782_at","SLC30A4"
"7783_at","ZP2"
"7784_at","ZP3"
"7786_at","MAP3K12"
"7791_at","ZYX"
"7798_at","LUZP1"
"7799_at_AB_12:22","PRDM2"
"7799_at_AB_1:11","PRDM2"
"7799_at_AB_23:44","PRDM2"
"7802_at","DNALI1"
"7803_at_AB_23:58","PTP4A1"
"7803_at_AB_1:22","PTP4A1"
"7804_at","LRP8"
"7805_at","LAPTM5"
"7809_at","BSND"
"7812_at","CSDE1"
"7813_at","EVI5"
"7818_at","DAP3"
"7827_at","NPHS2"
"7832_at","BTG2"
"7837_at","PXDN"
"7840_at","ALMS1"
"7841_at_AB_1:10","MOGS"
"7841_at_AB_11:21","MOGS"
"7844_at","RNF103"
"7846_at","TUBA1A"
"7849_at","PAX8"
"7850_at","IL1R2"
"7852_at","CXCR4"
"7855_at","FZD5"
"7857_at","SCG2"
"7862_at","BRPF1"
"7866_at","IFRD2"
"7867_at","MAPKAPK3"
"7869_at","SEMA3B"
"7871_at_AB_20:30","SLMAP"
"7871_at_AB_1:8","SLMAP"
"7871_at_AB_9:19","SLMAP"
"7873_at","MANF"
"7874_at_AB_22:43","USP7"
"7874_at_AB_1:21","USP7"
"7879_at_AB_2:4;23:33","RAB7A"
"7879_at_AB_1;5:22","RAB7A"
"7881_at","KCNAB1"
"7884_at","SLBP"
"7903_at_AB_12:43","ST8SIA4"
"7903_at_AB_1:11","ST8SIA4"
"7905_at_AB_39:86","REEP5"
"7905_at_AB_1:38","REEP5"
"7913_at_AB_2:13","DEK"
"7913_at_AB_1;14:57","DEK"
"7915_at","ALDH5A1"
"7916_at","PRRC2A"
"7917_at","BAG6"
"7918_at","GPANK1"
"7920_at","ABHD16A"
"7922_at","SLC39A7"
"7923_at","HSD17B8"
"7932_at","OR2H2"
"7936_at","NELFE"
"7940_at_AB_1;18:21","LST1"
"7940_at_AB_2:17;22:49","LST1"
"7941_at","PLA2G7"
"7942_at","TFEB"
"7957_at","EPM2A"
"7965_at","AIMP2"
"7975_at","MAFK"
"7976_at","FZD3"
"7978_at","MTERF1"
"7979_at","SEM1"
"7980_at","TFPI2"
"7982_at","ST7"
"7984_at","ARHGEF5"
"7988_at","ZNF212"
"7991_at","TUSC3"
"7993_at","UBXN8"
"7994_at_AB_1:9","KAT6A"
"7994_at_AB_10:45","KAT6A"
"8000_at","PSCA"
"8001_at","GLRA3"
"8013_at","NR4A3"
"8019_at","BRD3"
"8021_at","NUP214"
"8022_at","LHX3"
"8027_at","STAM"
"8028_at","MLLT10"
"8029_at","CUBN"
"8030_at","CCDC6"
"8031_at","NCOA4"
"8034_at","SLC25A16"
"8036_at_AB_1:5","SHOC2"
"8036_at_AB_6:22","SHOC2"
"8038_at_AB_32:51","ADAM12"
"8038_at_AB_1:31","ADAM12"
"8045_at","RASSF7"
"8048_at","CSRP3"
"8050_at","PDHX"
"8061_at","FOSL1"
"8065_at","CUL5"
"8073_at","PTP4A2"
"8074_at","FGF23"
"8076_at_AB_1:9","MFAP5"
"8076_at_AB_10:20","MFAP5"
"8076_at_AB_21:31","MFAP5"
"8078_at","USP5"
"8079_at","MLF2"
"8082_at_AB_1:14","SSPN"
"8082_at_AB_15:46","SSPN"
"8085_at","KMT2D"
"8086_at","AAAS"
"8087_at","FXR1"
"8089_at","YEATS4"
"8091_at","HMGA2"
"8092_at","ALX1"
"8099_at","CDK2AP1"
"8100_at","IFT88"
"8110_at","DPF3"
"8111_at_AB_18:28","GPR68"
"8111_at_AB_1:17","GPR68"
"8115_at","TCL1A"
"8120_at","AP3B2"
"8125_at","ANP32A"
"8128_at","ST8SIA2"
"8131_at","NPRL3"
"8139_at","GAN"
"8140_at_AB_11:21","SLC7A5"
"8140_at_AB_1:10","SLC7A5"
"8148_at","TAF15"
"8153_at","RND2"
"8161_at","COIL"
"8165_at","AKAP1"
"8170_at","SLC14A2"
"8174_at","MADCAM1"
"8175_at","SF3A2"
"8178_at","ELL"
"8187_at","ZNF239"
"8189_at","SYMPK"
"8192_at","CLPP"
"8193_at","DPF1"
"8195_at_AB_1:16","MKKS"
"8195_at_AB_17:44","MKKS"
"8200_at","GDF5"
"8202_at_AB_1:19","NCOA3"
"8202_at_AB_20:61","NCOA3"
"8202_at_AB_62:72","NCOA3"
"8204_at","NRIP1"
"8208_at","CHAF1B"
"8216_at","LZTR1"
"8218_at","CLTCL1"
"8220_at","ESS2"
"8224_at","SYN3"
"8225_at","GTPBP6"
"8226_at_AB_1:10","PUDP"
"8226_at_AB_11:30","PUDP"
"8227_at","AKAP17A"
"8228_at","PNPLA4"
"8233_at","ZRSR2"
"8237_at","USP11"
"8239_at","USP9X"
"8241_at","RBM10"
"8242_at","KDM5C"
"8243_at","SMC1A"
"8260_at","NAA10"
"8266_at","UBL4A"
"8269_at","TMEM187"
"8270_at","LAGE3"
"8273_at","SLC10A3"
"8277_at","TKTL1"
"8284_at_AB_9:47","KDM5D"
"8284_at_AB_1:8","KDM5D"
"8287_at","USP9Y"
"8288_at","EPX"
"8289_at_AB_11:47","ARID1A"
"8289_at_AB_1:10;48:59","ARID1A"
"8290_at","H3-4"
"8291_at","DYSF"
"8292_at","COLQ"
"8294_at","H4C9"
"8295_at","TRRAP"
"8301_at_AB_1:18","PICALM"
"8301_at_AB_19:42","PICALM"
"8301_at_AB_43:60","PICALM"
"8302_at","KLRC4"
"8303_at","SNN"
"8309_at","ACOX2"
"8310_at","ACOX3"
"8312_at","AXIN1"
"8313_at_AB_23:33","AXIN2"
"8313_at_AB_1:22","AXIN2"
"8314_at","BAP1"
"8315_at","BRAP"
"8317_at","CDC7"
"8318_at","CDC45"
"8320_at","EOMES"
"8321_at","FZD1"
"8322_at","FZD4"
"8323_at_AB_1:11","FZD6"
"8323_at_AB_12:22","FZD6"
"8324_at","FZD7"
"8325_at","FZD8"
"8326_at","FZD9"
"8328_at","GFI1B"
"8329_at","H2AC13"
"8330_at","H2AC15"
"8331_at","H2AC14"
"8332_at","H2AC16"
"8334_at","H2AC6"
"8335_at","H2AC4"
"8336_at","H2AC17"
"8338_at","H2AC20"
"8339_at","H2BC8"
"8340_at","H2BC13"
"8341_at","H2BC15"
"8342_at","H2BC14"
"8343_at","H2BC7"
"8344_at","H2BC6"
"8345_at","H2BC9"
"8346_at","H2BC10"
"8347_at","H2BC4"
"8348_at","H2BC17"
"8349_at","H2BC21"
"8350_at","H3C1"
"8351_at","H3C4"
"8352_at","H3C3"
"8353_at","H3C6"
"8354_at","H3C11"
"8355_at","H3C8"
"8356_at","H3C12"
"8357_at","H3C10"
"8358_at","H3C2"
"8359_at","H4C1"
"8360_at","H4C4"
"8361_at","H4C6"
"8362_at","H4C12"
"8364_at","H4C3"
"8365_at","H4C8"
"8366_at","H4C2"
"8367_at","H4C5"
"8368_at","H4C13"
"8369_at","H4C7"
"8372_at","HYAL3"
"8379_at","MAD1L1"
"8382_at","NME5"
"8383_at","OR1A1"
"8386_at","OR1D5"
"8390_at","OR1G1"
"8392_at","OR3A3"
"8394_at","PIP5K1A"
"8395_at","PIP5K1B"
"8396_at","PIP4K2B"
"8398_at","PLA2G6"
"8399_at","PLA2G10"
"8402_at","SLC25A11"
"8403_at","SOX14"
"8404_at","SPARCL1"
"8405_at","SPOP"
"8406_at","SRPX"
"8407_at","TAGLN2"
"8408_at","ULK1"
"8409_at","UXT"
"8411_at","EEA1"
"8412_at","BCAR3"
"8416_at","ANXA9"
"8417_at","STX7"
"8418_at","CMAHP"
"8419_at","BFSP2"
"8424_at","BBOX1"
"8425_at_AB_1:13","LTBP4"
"8425_at_AB_14:40","LTBP4"
"8427_at","ZNF282"
"8428_at","STK24"
"8431_at","NR0B2"
"8433_at","UTF1"
"8434_at_AB_1:9","RECK"
"8434_at_AB_10:31","RECK"
"8435_at","SOAT2"
"8436_at","CAVIN2"
"8437_at","RASAL1"
"8438_at","RAD54L"
"8439_at","NSMAF"
"8440_at","NCK2"
"8443_at","GNPAT"
"8444_at","DYRK3"
"8445_at","DYRK2"
"8446_at","DUSP11"
"8447_at","DOC2B"
"8448_at","DOC2A"
"8449_at","DHX16"
"8450_at","CUL4B"
"8451_at","CUL4A"
"8452_at_AB_1:22","CUL3"
"8452_at_AB_23:43","CUL3"
"8453_at","CUL2"
"8454_at","CUL1"
"8455_at_AB_16:36","ATRN"
"8455_at_AB_1:15","ATRN"
"8456_at","FOXN1"
"8458_at","TTF2"
"8459_at","TPST2"
"8460_at","TPST1"
"8462_at","KLF11"
"8463_at","TEAD2"
"8464_at","SUPT3H"
"8467_at","SMARCA5"
"8468_at","FKBP6"
"8470_at_AB_1:27","SORBS2"
"8470_at_AB_28:63","SORBS2"
"8471_at","IRS4"
"8473_at_AB_1:30","OGT"
"8473_at_AB_31:51","OGT"
"8476_at_AB_11:56","CDC42BPA"
"8476_at_AB_1:10","CDC42BPA"
"8477_at","GPR65"
"8479_at","HIRIP3"
"8480_at","RAE1"
"8481_at","OFD1"
"8482_at","SEMA7A"
"8483_at","CILP"
"8484_at","GALR3"
"8487_at","GEMIN2"
"8490_at_AB_1:19","RGS5"
"8490_at_AB_20:44","RGS5"
"8491_at","MAP4K3"
"8492_at","PRSS12"
"8493_at","PPM1D"
"8495_at_AB_1:14","PPFIBP2"
"8495_at_AB_15:31","PPFIBP2"
"8496_at_AB_1:10","PPFIBP1"
"8496_at_AB_11:34","PPFIBP1"
"8497_at","PPFIA4"
"8498_at","RANBP3"
"8499_at","PPFIA2"
"8500_at","PPFIA1"
"8501_at","SLC43A1"
"8502_at_AB_1:17","PKP4"
"8502_at_AB_18:33","PKP4"
"8503_at","PIK3R3"
"8504_at","PEX3"
"8505_at","PARG"
"8506_at","CNTNAP1"
"8507_at","ENC1"
"8508_at","NIPSNAP1"
"8509_at","NDST2"
"8512_at","MBL1P"
"8513_at","LIPF"
"8514_at","KCNAB2"
"8515_at","ITGA10"
"8516_at","ITGA8"
"8517_at","IKBKG"
"8518_at","ELP1"
"8519_at","IFITM1"
"8520_at","HAT1"
"8521_at","GCM1"
"8522_at_AB_1:31","GAS7"
"8522_at_AB_32:42","GAS7"
"8522_at_AB_43:55","GAS7"
"8525_at","DGKZ"
"8526_at","DGKE"
"8527_at","DGKD"
"8528_at","DDO"
"8529_at_AB_1:21","CYP4F2"
"8529_at_AB_22:26","CYP4F2"
"8530_at","CST7"
"8531_at","YBX3"
"8532_at","CPZ"
"8533_at","COPS3"
"8534_at","CHST1"
"8535_at","CBX4"
"8536_at","CAMK1"
"8537_at","BCAS1"
"8538_at","BARX2"
"8539_at","API5"
"8540_at_AB_1:15","AGPS"
"8540_at_AB_16:47","AGPS"
"8541_at","PPFIA3"
"8542_at","APOL1"
"8543_at","LMO4"
"8544_at","PIR"
"8545_at_AB_1:11","CGGBP1"
"8545_at_AB_12:31","CGGBP1"
"8546_at","AP3B1"
"8547_at","FCN3"
"8548_at","BLZF1"
"8549_at_AB_1:11","LGR5"
"8549_at_AB_12:20","LGR5"
"8550_at","MAPKAPK5"
"8553_at","BHLHE40"
"8554_at","PIAS1"
"8555_at","CDC14B"
"8556_at","CDC14A"
"8557_at","TCAP"
"8558_at","CDK10"
"8559_at","PRPF18"
"8560_at","DEGS1"
"8562_at","DENR"
"8563_at","THOC5"
"8564_at","KMO"
"8565_at","YARS1"
"8566_at_AB_1:7;18:38","PDXK"
"8566_at_AB_8:17","PDXK"
"8567_at","MADD"
"8568_at","RRP1"
"8569_at","MKNK1"
"8570_at_AB_1:12","KHSRP"
"8570_at_AB_13:25","KHSRP"
"8572_at_AB_1:11","PDLIM4"
"8572_at_AB_12:22","PDLIM4"
"8573_at_AB_1:19","CASK"
"8573_at_AB_20:41","CASK"
"8574_at_AB_1:3;11:20","AKR7A2"
"8574_at_AB_4:10","AKR7A2"
"8575_at","PRKRA"
"8576_at","STK16"
"8578_at","SCARF1"
"8581_at","LY6D"
"8590_at","OR6A2"
"8600_at","TNFSF11"
